origin,policy,Q,rotation,window,n32,mean,SE
i20_new,ew999/r0p9/rec99,0.10000000000000001,0.78539816339744828,transition,32,1.9946296539643114,0.10660129825631519
i20_new,ew999/r0p9/rec9,0.10000000000000001,0.78539816339744828,transition,32,0.70149858969673118,0.013186517955985381
i20_new,ew999/rstar/cp,0.10000000000000001,0.78539816339744828,transition,32,1.6752895252013116,0.12594887945495359
i20_new,ew999/rstar/rec99,0.10000000000000001,0.78539816339744828,transition,32,2.2268036137380749,0.13087517342944624
i20_new,ew999/rstar/rec9,0.10000000000000001,0.78539816339744828,transition,32,0.76081952549407716,0.028475198212056664
i20_new,oracle_useful/r0p9/cp,0.10000000000000001,0.78539816339744828,transition,32,0.52970319938210131,0.013312157403127561
i20_new,oracle_useful/r0p9/rec99,0.10000000000000001,0.78539816339744828,transition,32,0.52970319938210153,0.013312157403127661
i20_new,oracle_useful/r0p9/rec9,0.10000000000000001,0.78539816339744828,transition,32,0.70149858969673118,0.013186517955985381
i20_new,oracle_useful/rstar/cp,0.10000000000000001,0.78539816339744828,transition,32,0.31827739856116494,0.0087014073256045845
i20_new,oracle_useful/rstar/rec99,0.10000000000000001,0.78539816339744828,transition,32,0.31827739856116494,0.0087014073256045776
i20_new,oracle_useful/rstar/rec9,0.10000000000000001,0.78539816339744828,transition,32,0.49007278887579508,0.005957305587336926
i20_new,oracle_nuisance/r0p9/cp,0.10000000000000001,0.78539816339744828,transition,32,4.6468543138444476,0.32304687323668557
i20_new,oracle_nuisance/r0p9/rec99,0.10000000000000001,0.78539816339744828,transition,32,4.646854313844468,0.32304687323668729
i20_new,oracle_nuisance/r0p9/rec9,0.10000000000000001,0.78539816339744828,transition,32,0.70149858969673118,0.013186517955985381
i20_new,oracle_nuisance/rstar/cp,0.10000000000000001,0.78539816339744828,transition,32,5.0659613735847016,0.32225361828314303
i20_new,oracle_nuisance/rstar/rec99,0.10000000000000001,0.78539816339744828,transition,32,5.0659613735847007,0.3222536182831427
i20_new,oracle_nuisance/rstar/rec9,0.10000000000000001,0.78539816339744828,transition,32,1.1206056494369852,0.013734426970766713
i20_new,native/r0p9/cp,0.10000000000000001,0.78539816339744828,late,32,1.2398881378071254,0.099881471745341302
i20_new,native/r0p9/rec99,0.10000000000000001,0.78539816339744828,late,32,1.4559172808604122,0.10956317151426806
i20_new,native/r0p9/rec9,0.10000000000000001,0.78539816339744828,late,32,0.6851541109871635,0.0074513993475618127
i20_new,native/rstar/cp,0.10000000000000001,0.78539816339744828,late,32,1.1819146520923893,0.12369438283392369
i20_new,native/rstar/rec99,0.10000000000000001,0.78539816339744828,late,32,1.476799490819372,0.13685383607230167
i20_new,native/rstar/rec9,0.10000000000000001,0.78539816339744828,late,32,0.63334866012488111,0.023649861770369623
i20_new,full_legacy/r0p9/cp,0.10000000000000001,0.78539816339744828,late,32,1.2735656205710628,0.035078810699681974
i20_new,full_legacy/r0p9/rec99,0.10000000000000001,0.78539816339744828,late,32,1.4680085771684528,0.045943690732861829
i20_new,full_legacy/r0p9/rec9,0.10000000000000001,0.78539816339744828,late,32,0.6851541109871635,0.0074513993475618127
i20_new,full_legacy/rstar/cp,0.10000000000000001,0.78539816339744828,late,32,1.2678109494359731,0.045965644321658637
i20_new,full_legacy/rstar/rec99,0.10000000000000001,0.78539816339744828,late,32,1.7172557768835615,0.063681638178495426
i20_new,full_legacy/rstar/rec9,0.10000000000000001,0.78539816339744828,late,32,0.73152798577043476,0.012940335730196329
i20_new,ew99/r0p9/cp,0.10000000000000001,0.78539816339744828,late,32,1.2735633343485762,0.035078758541398018
i20_new,ew99/r0p9/rec99,0.10000000000000001,0.78539816339744828,late,32,1.468001295619227,0.045942003140830273
i20_new,ew99/r0p9/rec9,0.10000000000000001,0.78539816339744828,late,32,0.6851541109871635,0.0074513993475618127
i20_new,ew99/rstar/cp,0.10000000000000001,0.78539816339744828,late,32,1.2678087878199578,0.045965486707664635
i20_new,ew99/rstar/rec99,0.10000000000000001,0.78539816339744828,late,32,1.7172535659770136,0.063678953443433856
i20_new,ew99/rstar/rec9,0.10000000000000001,0.78539816339744828,late,32,0.73152679131507736,0.012940519168817912
i20_new,ew999/r0p9/cp,0.10000000000000001,0.78539816339744828,late,32,0.87596860764410334,0.090950470257082972
i20_new,ew999/r0p9/rec99,0.10000000000000001,0.78539816339744828,late,32,0.94720257477428282,0.097073834574559786
i20_new,ew999/r0p9/rec9,0.10000000000000001,0.78539816339744828,late,32,0.6851541109871635,0.0074513993475618127
i20_new,ew999/rstar/cp,0.10000000000000001,0.78539816339744828,late,32,0.75283706290904506,0.11449491605488948
i20_new,ew999/rstar/rec99,0.10000000000000001,0.78539816339744828,late,32,0.87285402436033155,0.12464400185682747
i20_new,ew999/rstar/rec9,0.10000000000000001,0.78539816339744828,late,32,0.56725298198520113,0.022765315407527249
i20_new,oracle_useful/r0p9/cp,0.10000000000000001,0.78539816339744828,late,32,0.49335804074723877,0.0072846988817044638
i20_new,oracle_useful/r0p9/rec99,0.10000000000000001,0.78539816339744828,late,32,0.49335804074723855,0.0072846988817044508
i20_new,oracle_useful/r0p9/rec9,0.10000000000000001,0.78539816339744828,late,32,0.6851541109871635,0.0074513993475618127
i20_new,oracle_useful/rstar/cp,0.10000000000000001,0.78539816339744828,late,32,0.29038991678730841,0.0025363166877223849
i20_new,oracle_useful/rstar/rec99,0.10000000000000001,0.78539816339744828,late,32,0.2903899167873083,0.0025363166877223784
i20_new,oracle_useful/rstar/rec9,0.10000000000000001,0.78539816339744828,late,32,0.48218598702723348,0.0032077762746113799
i20_new,oracle_nuisance/r0p9/cp,0.10000000000000001,0.78539816339744828,late,32,4.796750037519506,0.16040836636082911
i20_new,oracle_nuisance/r0p9/rec99,0.10000000000000001,0.78539816339744828,late,32,4.7967500375195318,0.16040836636083064
i20_new,oracle_nuisance/r0p9/rec9,0.10000000000000001,0.78539816339744828,late,32,0.6851541109871635,0.0074513993475618127
i20_new,oracle_nuisance/rstar/cp,0.10000000000000001,0.78539816339744828,late,32,5.2158320287307864,0.1598227038125033
i20_new,oracle_nuisance/rstar/rec99,0.10000000000000001,0.78539816339744828,late,32,5.2158320287307864,0.15982270381250377
i20_new,oracle_nuisance/rstar/rec9,0.10000000000000001,0.78539816339744828,late,32,1.1042361021984433,0.0078942558094356706
reused_parent,raw,0,0,whole,32,5.0039120943441677,0.014483744606845862
reused_parent,ema_q0p9,0,0,whole,32,0.27122267515374332,0.0031207821369980846
reused_parent,ema_q0p99,0,0,whole,32,0.083499050958517645,0.014186563644568904
reused_parent,ema_q0p999,0,0,whole,32,0.59689552818087166,0.14579663597939571
reused_parent,dema_q0p9,0,0,whole,32,0.64050841313954332,0.0047630061848217874
reused_parent,dema_q0p99,0,0,whole,32,0.091983627285689679,0.0078076135379202168
reused_parent,dema_q0p999,0,0,whole,32,0.29945028444654576,0.071744409739076143
reused_parent,common_kalman,0,0,whole,32,0.0098627956731663219,0.00075812371202260372
reused_parent,useful_oracle_kalman,0,0,whole,32,0.009862795673166256,0.00075812371202259917
reused_parent,scalar_k0,0,0,whole,32,0.083499050958517645,0.014186563644568904
reused_parent,scalar_k0p5,0,0,whole,32,0.51576639977130834,0.0042340746097577339
reused_parent,scalar_k0p9,0,0,whole,32,0.43836566548353451,0.0031378670885545798
reused_parent,scalar_k1,0,0,whole,32,0.27122267515374332,0.0031207821369980842
reused_parent,oracle_useful,0,0,whole,32,0.11740268593813161,0.014443190435699711
reused_parent,oracle_nuisance,0,0,whole,32,0.23731904017412939,0.0044623051468830437
reused_parent,native_i17,0,0,whole,32,0.22865120302132641,0.0030283681038482612
reused_parent,native_cp,0,0,whole,32,0.22873723955364145,0.0030464704500715251
reused_parent,native_cp_star,0,0,whole,32,0.6411070606575735,0.0045321153072259649
reused_parent,oracle_useful_star,0,0,whole,32,0.2204229806954825,0.014492594117124918
reused_parent,raw,0,0,startup,32,4.9035316037743275,0.10024647159025608
reused_parent,ema_q0p9,0,0,startup,32,0.48029515802742484,0.06146866717670451
reused_parent,ema_q0p99,0,0,startup,32,2.0760821406152141,0.5040574336951541
reused_parent,ema_q0p999,0,0,startup,32,4.3232482387841067,1.066862495959856
reused_parent,dema_q0p9,0,0,startup,32,0.72169047378119622,0.0428586466289455
reused_parent,dema_q0p99,0,0,startup,32,1.0817882794111429,0.25440746765830674
reused_parent,dema_q0p999,0,0,startup,32,3.9214905884147373,0.9662127360285987
reused_parent,common_kalman,0,0,startup,32,0.2434527151056623,0.026448831029633184
reused_parent,useful_oracle_kalman,0,0,startup,32,0.24345271510566233,0.026448831029633177
reused_parent,scalar_k0,0,0,startup,32,2.0760821406152141,0.5040574336951541
reused_parent,scalar_k0p5,0,0,startup,32,1.0522837639191196,0.13271892586072206
reused_parent,scalar_k0p9,0,0,startup,32,0.57473803708223115,0.043856353865571671
reused_parent,scalar_k1,0,0,startup,32,0.48029515802742484,0.061468667176704496
reused_parent,oracle_useful,0,0,startup,32,1.6275362094323829,0.50838576705449467
reused_parent,oracle_nuisance,0,0,startup,32,0.9288410892102561,0.11909786656054047
reused_parent,native_i17,0,0,startup,32,0.64867036417576984,0.089648577464659165
reused_parent,native_cp,0,0,startup,32,0.65396685779592434,0.089324635568016286
reused_parent,native_cp_star,0,0,startup,32,0.84324853227900243,0.081879303954381893
reused_parent,oracle_useful_star,0,0,startup,32,1.6860701282749875,0.50922756779592071
reused_parent,raw,0,0,transition,32,4.9984972746094494,0.033784022542425039
reused_parent,ema_q0p9,0,0,transition,32,0.2695903855835905,0.0053432972998018798
reused_parent,ema_q0p99,0,0,transition,32,0.057393571855962312,0.0073284423354961995
reused_parent,ema_q0p999,0,0,transition,32,1.8032191164113791,0.44150685550656155
reused_parent,dema_q0p9,0,0,transition,32,0.64551011592138807,0.0098935113447109774
reused_parent,dema_q0p99,0,0,transition,32,0.079947147660521953,0.0067492196794266424
reused_parent,dema_q0p999,0,0,transition,32,0.70895037693653795,0.17045537624315424
reused_parent,common_kalman,0,0,transition,32,0.0097861490623532242,0.00089979080608513194
reused_parent,useful_oracle_kalman,0,0,transition,32,0.0097861490623531357,0.00089979080608513487
reused_parent,scalar_k0,0,0,transition,32,0.057393571855962312,0.0073284423354961978
reused_parent,scalar_k0p5,0,0,transition,32,0.50660381326592285,0.003876007193019307
reused_parent,scalar_k0p9,0,0,transition,32,0.43847523721677184,0.0058238771390439256
reused_parent,scalar_k1,0,0,transition,32,0.2695903855835905,0.0053432972998018807
reused_parent,oracle_useful,0,0,transition,32,0.097794995268960266,0.0077534022982368731
reused_parent,oracle_nuisance,0,0,transition,32,0.22918896217059251,0.0060146865588755977
reused_parent,native_i17,0,0,transition,32,0.2193204382331424,0.0043893705364027044
reused_parent,native_cp,0,0,transition,32,0.21924205002719493,0.0043887128194797648
reused_parent,native_cp_star,0,0,transition,32,0.62875034359318949,0.0076763634757144308
reused_parent,oracle_useful_star,0,0,transition,32,0.20173391743046068,0.0081284838841923952
reused_parent,raw,0,0,late,32,5.0088825566169106,0.017551022144278311
reused_parent,ema_q0p9,0,0,late,32,0.26474327926233315,0.0023518050102707445
reused_parent,ema_q0p99,0,0,late,32,0.024911258367394377,0.00083236858326392912
reused_parent,ema_q0p999,0,0,late,32,0.11078669469161165,0.026474768645067714
reused_parent,dema_q0p9,0,0,late,32,0.63630183361693482,0.0046891465722406237
reused_parent,dema_q0p99,0,0,late,32,0.062601082769058236,0.0015786694913290332
reused_parent,dema_q0p999,0,0,late,32,0.055865579900608434,0.012471032678273571
reused_parent,common_kalman,0,0,late,32,0.0020994590086603863,0.00029771698969021878
reused_parent,useful_oracle_kalman,0,0,late,32,0.0020994590086603243,0.00029771698969021325
reused_parent,scalar_k0,0,0,late,32,0.024911258367394374,0.00083236858326392901
reused_parent,scalar_k0p5,0,0,late,32,0.50063126358466348,0.0020294868206599333
reused_parent,scalar_k0p9,0,0,late,32,0.43378704824360681,0.0028831307113231829
reused_parent,scalar_k1,0,0,late,32,0.26474327926233315,0.0023518050102707454
reused_parent,oracle_useful,0,0,late,32,0.072947209022407991,0.0011106440788712475
reused_parent,oracle_nuisance,0,0,late,32,0.21670732860731956,0.0022520446705224643
reused_parent,native_i17,0,0,late,32,0.21744979375263349,0.0022498257768103079
reused_parent,native_cp,0,0,late,32,0.21741147580349929,0.0022493162934930921
reused_parent,native_cp_star,0,0,late,32,0.63807602672284114,0.0043319041770248732
reused_parent,oracle_useful_star,0,0,late,32,0.17717479475567216,0.0016262272193152058
reused_parent,raw,0,0.78539816339744828,whole,32,5.0039120943441677,0.014483744606845855
reused_parent,ema_q0p9,0,0.78539816339744828,whole,32,0.27122267515374332,0.0031207821369980851
reused_parent,ema_q0p99,0,0.78539816339744828,whole,32,0.083499050958517659,0.014186563644568911
reused_parent,ema_q0p999,0,0.78539816339744828,whole,32,0.59689552818087166,0.14579663597939579
reused_parent,dema_q0p9,0,0.78539816339744828,whole,32,0.64050841313954332,0.0047630061848217909
reused_parent,dema_q0p99,0,0.78539816339744828,whole,32,0.091983627285689706,0.007807613537920222
reused_parent,dema_q0p999,0,0.78539816339744828,whole,32,0.29945028444654531,0.071744409739076032
reused_parent,common_kalman,0,0.78539816339744828,whole,32,0.0098627956731663184,0.00075812371202260297
reused_parent,useful_oracle_kalman,0,0.78539816339744828,whole,32,0.009862795673166256,0.00075812371202259917
reused_parent,scalar_k0,0,0.78539816339744828,whole,32,0.083499050958517659,0.01418656364456891
reused_parent,scalar_k0p5,0,0.78539816339744828,whole,32,0.51576639977130823,0.0042340746097577356
reused_parent,scalar_k0p9,0,0.78539816339744828,whole,32,0.43836566548353451,0.0031378670885545785
reused_parent,scalar_k1,0,0.78539816339744828,whole,32,0.27122267515374332,0.0031207821369980833
reused_parent,oracle_useful,0,0.78539816339744828,whole,32,0.11740268593813163,0.014443190435699717
reused_parent,oracle_nuisance,0,0.78539816339744828,whole,32,0.23731904017412939,0.0044623051468830428
reused_parent,native_i17,0,0.78539816339744828,whole,32,0.22865120302132641,0.0030283681038482581
reused_parent,native_cp,0,0.78539816339744828,whole,32,0.22873723955364145,0.0030464704500715234
reused_parent,native_cp_star,0,0.78539816339744828,whole,32,0.6411070606575735,0.004532115307225964
reused_parent,oracle_useful_star,0,0.78539816339744828,whole,32,0.2204229806954825,0.014492594117124925
reused_parent,raw,0,0.78539816339744828,startup,32,4.9035316037743275,0.1002464715902561
reused_parent,ema_q0p9,0,0.78539816339744828,startup,32,0.48029515802742484,0.06146866717670451
reused_parent,ema_q0p99,0,0.78539816339744828,startup,32,2.0760821406152141,0.50405743369515432
reused_parent,ema_q0p999,0,0.78539816339744828,startup,32,4.3232482387841049,1.0668624959598554
reused_parent,dema_q0p9,0,0.78539816339744828,startup,32,0.72169047378119622,0.0428586466289455
reused_parent,dema_q0p99,0,0.78539816339744828,startup,32,1.0817882794111435,0.25440746765830724
reused_parent,dema_q0p999,0,0.78539816339744828,startup,32,3.9214905884147351,0.96621273602859747
reused_parent,common_kalman,0,0.78539816339744828,startup,32,0.2434527151056623,0.026448831029633177
reused_parent,useful_oracle_kalman,0,0.78539816339744828,startup,32,0.2434527151056623,0.026448831029633177
reused_parent,scalar_k0,0,0.78539816339744828,startup,32,2.0760821406152141,0.50405743369515432
reused_parent,scalar_k0p5,0,0.78539816339744828,startup,32,1.0522837639191198,0.13271892586072209
reused_parent,scalar_k0p9,0,0.78539816339744828,startup,32,0.57473803708223115,0.043856353865571671
reused_parent,scalar_k1,0,0.78539816339744828,startup,32,0.48029515802742484,0.061468667176704489
reused_parent,oracle_useful,0,0.78539816339744828,startup,32,1.6275362094323831,0.5083857670544949
reused_parent,oracle_nuisance,0,0.78539816339744828,startup,32,0.92884108921025588,0.11909786656054042
reused_parent,native_i17,0,0.78539816339744828,startup,32,0.64867036417576995,0.089648577464659138
reused_parent,native_cp,0,0.78539816339744828,startup,32,0.65396685779592434,0.089324635568016286
reused_parent,native_cp_star,0,0.78539816339744828,startup,32,0.84324853227900254,0.08187930395438188
reused_parent,oracle_useful_star,0,0.78539816339744828,startup,32,1.6860701282749881,0.50922756779592104
reused_parent,raw,0,0.78539816339744828,transition,32,4.9984972746094494,0.033784022542425046
reused_parent,ema_q0p9,0,0.78539816339744828,transition,32,0.2695903855835905,0.005343297299801879
reused_parent,ema_q0p99,0,0.78539816339744828,transition,32,0.057393571855962305,0.0073284423354962056
reused_parent,ema_q0p999,0,0.78539816339744828,transition,32,1.8032191164113787,0.4415068555065616
reused_parent,dema_q0p9,0,0.78539816339744828,transition,32,0.64551011592138796,0.0098935113447109757
reused_parent,dema_q0p99,0,0.78539816339744828,transition,32,0.079947147660521939,0.0067492196794266242
reused_parent,dema_q0p999,0,0.78539816339744828,transition,32,0.70895037693653762,0.17045537624315421
reused_parent,common_kalman,0,0.78539816339744828,transition,32,0.0097861490623532242,0.00089979080608513183
reused_parent,useful_oracle_kalman,0,0.78539816339744828,transition,32,0.009786149062353134,0.00089979080608513454
reused_parent,scalar_k0,0,0.78539816339744828,transition,32,0.057393571855962312,0.007328442335496203
reused_parent,scalar_k0p5,0,0.78539816339744828,transition,32,0.50660381326592285,0.0038760071930193079
reused_parent,scalar_k0p9,0,0.78539816339744828,transition,32,0.43847523721677184,0.0058238771390439256
reused_parent,scalar_k1,0,0.78539816339744828,transition,32,0.2695903855835905,0.0053432972998018816
reused_parent,oracle_useful,0,0.78539816339744828,transition,32,0.097794995268960266,0.0077534022982368774
reused_parent,oracle_nuisance,0,0.78539816339744828,transition,32,0.22918896217059248,0.006014686558875596
reused_parent,native_i17,0,0.78539816339744828,transition,32,0.21932043823314243,0.0043893705364026897
reused_parent,native_cp,0,0.78539816339744828,transition,32,0.21924205002719493,0.0043887128194797578
reused_parent,native_cp_star,0,0.78539816339744828,transition,32,0.62875034359318949,0.0076763634757144291
reused_parent,oracle_useful_star,0,0.78539816339744828,transition,32,0.20173391743046068,0.0081284838841923987
reused_parent,raw,0,0.78539816339744828,late,32,5.0088825566169106,0.017551022144278332
reused_parent,ema_q0p9,0,0.78539816339744828,late,32,0.26474327926233315,0.0023518050102707445
reused_parent,ema_q0p99,0,0.78539816339744828,late,32,0.024911258367394377,0.00083236858326392912
reused_parent,ema_q0p999,0,0.78539816339744828,late,32,0.11078669469161175,0.026474768645067825
reused_parent,dema_q0p9,0,0.78539816339744828,late,32,0.63630183361693482,0.0046891465722406237
reused_parent,dema_q0p99,0,0.78539816339744828,late,32,0.062601082769058222,0.0015786694913290334
reused_parent,dema_q0p999,0,0.78539816339744828,late,32,0.055865579900607962,0.01247103267827347
reused_parent,common_kalman,0,0.78539816339744828,late,32,0.0020994590086603837,0.00029771698969021781
reused_parent,useful_oracle_kalman,0,0.78539816339744828,late,32,0.0020994590086603239,0.00029771698969021304
reused_parent,scalar_k0,0,0.78539816339744828,late,32,0.024911258367394374,0.00083236858326392912
reused_parent,scalar_k0p5,0,0.78539816339744828,late,32,0.50063126358466348,0.0020294868206599329
reused_parent,scalar_k0p9,0,0.78539816339744828,late,32,0.43378704824360675,0.0028831307113231842
reused_parent,scalar_k1,0,0.78539816339744828,late,32,0.2647432792623331,0.0023518050102707454
reused_parent,oracle_useful,0,0.78539816339744828,late,32,0.072947209022407977,0.0011106440788712475
reused_parent,oracle_nuisance,0,0.78539816339744828,late,32,0.21670732860731956,0.0022520446705224647
reused_parent,native_i17,0,0.78539816339744828,late,32,0.21744979375263351,0.0022498257768103214
reused_parent,native_cp,0,0.78539816339744828,late,32,0.21741147580349932,0.0022493162934931047
reused_parent,native_cp_star,0,0.78539816339744828,late,32,0.63807602672284114,0.0043319041770248741
reused_parent,oracle_useful_star,0,0.78539816339744828,late,32,0.17717479475567216,0.0016262272193152062
reused_parent,raw,0.01,0,whole,32,5.0039120943441677,0.014483744606845856
reused_parent,ema_q0p9,0.01,0,whole,32,0.31366474586068782,0.0032679447226637392
reused_parent,ema_q0p99,0.01,0,whole,32,0.53666010034088152,0.019009967583512921
reused_parent,ema_q0p999,0.01,0,whole,32,4.0260377387099489,0.34237587290630955
reused_parent,dema_q0p9,0.01,0,whole,32,0.65970325802692198,0.0047567055998869352
reused_parent,dema_q0p99,0.01,0,whole,32,0.32452175180902615,0.0094302723449060238
reused_parent,dema_q0p999,0.01,0,whole,32,2.1542414461229278,0.12696739033634283
reused_parent,ema_common_steady_oracle,0.01,0,whole,32,0.23018005480818099,0.004631730258740762
reused_parent,common_kalman,0.01,0,whole,32,0.22025435728612083,0.0028639302171500429
reused_parent,useful_oracle_kalman,0.01,0,whole,32,0.10372049523513958,0.0014890380299680021
reused_parent,scalar_k0,0.01,0,whole,32,0.53666010034088152,0.019009967583512921
reused_parent,scalar_k0p5,0.01,0,whole,32,0.63590275006491415,0.0052895585954582242
reused_parent,scalar_k0p9,0.01,0,whole,32,0.46605710702388037,0.0032164639864175589
reused_parent,scalar_k1,0.01,0,whole,32,0.31366474586068782,0.0032679447226637392
reused_parent,oracle_useful,0.01,0,whole,32,0.15984475664507608,0.014536444620012424
reused_parent,oracle_nuisance,0.01,0,whole,32,0.69048008955649331,0.014043991482964374
reused_parent,native_i17,0.01,0,whole,32,0.66914513112840535,0.013331999068099632
reused_parent,native_cp,0.01,0,whole,32,0.6697048388891671,0.013228858471117997
reused_parent,native_cp_star,0.01,0,whole,32,1.0798879295964747,0.012575980745691006
reused_parent,oracle_useful_star,0.01,0,whole,32,0.2317621201275718,0.014528317968525908
reused_parent,raw,0.01,0,startup,32,4.9035316037743275,0.10024647159025608
reused_parent,ema_q0p9,0.01,0,startup,32,0.52565589843671923,0.061144961525572784
reused_parent,ema_q0p99,0.01,0,startup,32,2.4430670907417547,0.50838785684525589
reused_parent,ema_q0p999,0.01,0,startup,32,4.9856351151572245,1.0750023098915995
reused_parent,dema_q0p9,0.01,0,startup,32,0.73875380963650028,0.042656071588361981
reused_parent,dema_q0p99,0.01,0,startup,32,1.2901235983150756,0.25640552127873145
reused_parent,dema_q0p999,0.01,0,startup,32,4.5346175092159342,0.9737835881624527
reused_parent,ema_common_steady_oracle,0.01,0,startup,32,0.75321354680236996,0.13407831283871399
reused_parent,common_kalman,0.01,0,startup,32,0.3561094158113885,0.026168774601169602
reused_parent,useful_oracle_kalman,0.01,0,startup,32,0.30699416350348252,0.026233378389195754
reused_parent,scalar_k0,0.01,0,startup,32,2.4430670907417547,0.50838785684525589
reused_parent,scalar_k0p5,0.01,0,startup,32,1.1535565858715655,0.13415326159262547
reused_parent,scalar_k0p9,0.01,0,startup,32,0.60308610173899191,0.043461481858617035
reused_parent,scalar_k1,0.01,0,startup,32,0.52565589843671923,0.061144961525572784
reused_parent,oracle_useful,0.01,0,startup,32,1.672896949841677,0.50738709982579722
reused_parent,oracle_nuisance,0.01,0,startup,32,1.2958260393367971,0.15693764391478998
reused_parent,native_i17,0.01,0,startup,32,0.83465554008163589,0.098756794256397731
reused_parent,native_cp,0.01,0,startup,32,0.8407292851493493,0.098330088221038489
reused_parent,native_cp_star,0.01,0,startup,32,1.0062150248798369,0.093379571236259562
reused_parent,oracle_useful_star,0.01,0,startup,32,1.6967712445984193,0.50849986346438369
reused_parent,raw,0.01,0,transition,32,4.9984972746094494,0.033784022542425053
reused_parent,ema_q0p9,0.01,0,transition,32,0.31434685491158054,0.005923581611621466
reused_parent,ema_q0p99,0.01,0,transition,32,0.50157092683674431,0.031962852169544503
reused_parent,ema_q0p999,0.01,0,transition,32,3.8960753184838053,0.6025505947834201
reused_parent,dema_q0p9,0.01,0,transition,32,0.66551605954618509,0.0098139370119806075
reused_parent,dema_q0p99,0.01,0,transition,32,0.32499075444741266,0.01646037668456251
reused_parent,dema_q0p999,0.01,0,transition,32,2.1187229431182546,0.25733492729621699
reused_parent,ema_common_steady_oracle,0.01,0,transition,32,0.22254051061081287,0.0067049861786398534
reused_parent,common_kalman,0.01,0,transition,32,0.22254898062287679,0.0067112235731208508
reused_parent,useful_oracle_kalman,0.01,0,transition,32,0.10685648390022252,0.0029287885588862176
reused_parent,scalar_k0,0.01,0,transition,32,0.50157092683674442,0.031962852169544503
reused_parent,scalar_k0p5,0.01,0,transition,32,0.62489701093100247,0.008753346411788333
reused_parent,scalar_k0p9,0.01,0,transition,32,0.46738333705698271,0.0061938487161361799
reused_parent,scalar_k1,0.01,0,transition,32,0.31434685491158054,0.0059235816116214642
reused_parent,oracle_useful,0.01,0,transition,32,0.14255146459695034,0.0083285613516925292
reused_parent,oracle_nuisance,0.01,0,transition,32,0.67336631715137463,0.033790725638328564
reused_parent,native_i17,0.01,0,transition,32,0.6408219496969032,0.033043047880144914
reused_parent,native_cp,0.01,0,transition,32,0.64240852487428235,0.033315873155336517
reused_parent,native_cp_star,0.01,0,transition,32,1.0468184930114108,0.033296366573047798
reused_parent,oracle_useful_star,0.01,0,transition,32,0.2140805154209153,0.0082629971381898131
reused_parent,raw,0.01,0,late,32,5.0088825566169106,0.017551022144278318
reused_parent,ema_q0p9,0.01,0,late,32,0.30639374139288555,0.0025548103679456898
reused_parent,ema_q0p99,0.01,0,late,32,0.48363995271209353,0.016282624361038691
reused_parent,ema_q0p999,0.01,0,late,32,4.0330398855628831,0.44817255451254329
reused_parent,dema_q0p9,0.01,0,late,32,0.65532439918415708,0.0047043368823302106
reused_parent,dema_q0p99,0.01,0,late,32,0.29219432280064189,0.0054405850794674703
reused_parent,dema_q0p999,0.01,0,late,32,2.0855511282545631,0.14053650244520274
reused_parent,ema_common_steady_oracle,0.01,0,late,32,0.2150374683342518,0.002833310483546602
reused_parent,common_kalman,0.01,0,late,32,0.2150374683342518,0.0028333104835465985
reused_parent,useful_oracle_kalman,0.01,0,late,32,0.096003909693336595,0.0015458443826998252
reused_parent,scalar_k0,0.01,0,late,32,0.48363995271209353,0.016282624361038688
reused_parent,scalar_k0p5,0.01,0,late,32,0.62194934394486578,0.0046209208940072351
reused_parent,scalar_k0p9,0.01,0,late,32,0.4610916048567793,0.0030369974638596638
reused_parent,scalar_k1,0.01,0,late,32,0.30639374139288555,0.0025548103679456885
reused_parent,oracle_useful,0.01,0,late,32,0.11459767115296041,0.0016572470620205479
reused_parent,oracle_nuisance,0.01,0,late,32,0.67543602295201866,0.016189266856503928
reused_parent,native_i17,0.01,0,late,32,0.67212507192608162,0.01598366215673256
reused_parent,native_cp,0.01,0,late,32,0.67219291821829297,0.016050469670460157
reused_parent,native_cp_star,0.01,0,late,32,1.0922645240625481,0.015789701242022759
reused_parent,oracle_useful_star,0.01,0,late,32,0.18823296405720719,0.0017239355478762151
reused_parent,raw,0.01,0.78539816339744828,whole,32,5.0039120943441677,0.014483744606845856
reused_parent,ema_q0p9,0.01,0.78539816339744828,whole,32,0.31366474586068782,0.0032679447226637392
reused_parent,ema_q0p99,0.01,0.78539816339744828,whole,32,0.53666010034088163,0.019009967583512935
reused_parent,ema_q0p999,0.01,0.78539816339744828,whole,32,4.0260377387099497,0.34237587290630955
reused_parent,dema_q0p9,0.01,0.78539816339744828,whole,32,0.65970325802692198,0.0047567055998869396
reused_parent,dema_q0p99,0.01,0.78539816339744828,whole,32,0.3245217518090262,0.0094302723449060238
reused_parent,dema_q0p999,0.01,0.78539816339744828,whole,32,2.1542414461229287,0.12696739033634291
reused_parent,ema_common_steady_oracle,0.01,0.78539816339744828,whole,32,0.23018005480818099,0.0046317302587407629
reused_parent,common_kalman,0.01,0.78539816339744828,whole,32,0.22025435728612083,0.0028639302171500416
reused_parent,useful_oracle_kalman,0.01,0.78539816339744828,whole,32,0.10372049523513957,0.0014890380299680021
reused_parent,scalar_k0,0.01,0.78539816339744828,whole,32,0.53666010034088174,0.019009967583512938
reused_parent,scalar_k0p5,0.01,0.78539816339744828,whole,32,0.63590275006491404,0.0052895585954582294
reused_parent,scalar_k0p9,0.01,0.78539816339744828,whole,32,0.46605710702388037,0.0032164639864175576
